Sentence length: 5
[2019-05-01 17:53] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1887.12, Accuracy = 0.13, Loss = 2.303
[2019-05-01 17:58] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 2636.02, Accuracy = 0.69, Loss = 0.562
[2019-05-01 17:58] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 2648.96, Accuracy = 1.00, Loss = 0.059
[2019-05-01 17:58] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 2631.90, Accuracy = 0.96, Loss = 0.079
[2019-05-01 17:58] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 2637.62, Accuracy = 0.91, Loss = 0.144
[2019-05-01 17:58] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 2635.04, Accuracy = 0.92, Loss = 0.151
[2019-05-01 17:59] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 2646.54, Accuracy = 1.00, Loss = 0.006
[2019-05-01 17:59] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 2632.46, Accuracy = 0.98, Loss = 0.088
[2019-05-01 17:59] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 2645.86, Accuracy = 1.00, Loss = 0.006
Done training.
Sentence length: 10
[2019-05-01 17:59] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 2417.99, Accuracy = 0.05, Loss = 2.303
[2019-05-01 17:59] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 2424.20, Accuracy = 0.02, Loss = 2.304
[2019-05-01 17:59] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 2393.68, Accuracy = 0.12, Loss = 2.303
[2019-05-01 17:59] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 2419.57, Accuracy = 0.06, Loss = 2.303
[2019-05-01 17:59] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 2418.32, Accuracy = 0.06, Loss = 2.305
[2019-05-01 17:59] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 2394.95, Accuracy = 0.09, Loss = 2.302
[2019-05-01 17:59] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 2398.79, Accuracy = 0.07, Loss = 2.304
[2019-05-01 17:59] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 2400.30, Accuracy = 0.14, Loss = 2.302
[2019-05-01 18:00] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 2393.87, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:00] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 2399.77, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:00] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 2396.73, Accuracy = 0.16, Loss = 2.302
[2019-05-01 18:00] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 2396.76, Accuracy = 0.07, Loss = 2.302
[2019-05-01 18:00] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 2387.66, Accuracy = 0.10, Loss = 2.304
[2019-05-01 18:00] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 2392.93, Accuracy = 0.12, Loss = 2.301
[2019-05-01 18:00] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 2397.95, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:00] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 2396.45, Accuracy = 0.09, Loss = 2.301
[2019-05-01 18:00] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 2404.38, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:00] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 2399.14, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:01] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 2400.31, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:01] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 2398.89, Accuracy = 0.07, Loss = 2.304
[2019-05-01 18:01] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 2371.90, Accuracy = 0.08, Loss = 2.301
[2019-05-01 18:01] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 2395.42, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:01] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 2396.78, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:01] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 2391.48, Accuracy = 0.08, Loss = 2.305
[2019-05-01 18:01] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 2395.60, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:01] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 2397.00, Accuracy = 0.10, Loss = 2.301
[2019-05-01 18:01] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 2397.85, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:01] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 2401.56, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:02] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 2377.86, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:02] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 2398.29, Accuracy = 0.11, Loss = 2.301
[2019-05-01 18:02] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 2373.41, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:02] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 2396.76, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:02] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 2374.84, Accuracy = 0.08, Loss = 2.304
[2019-05-01 18:02] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 2397.92, Accuracy = 0.18, Loss = 2.302
[2019-05-01 18:02] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 2395.85, Accuracy = 0.07, Loss = 2.304
[2019-05-01 18:02] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 2392.92, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:02] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 2395.70, Accuracy = 0.19, Loss = 2.300
[2019-05-01 18:02] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 2378.92, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:03] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 2398.95, Accuracy = 0.13, Loss = 2.303
[2019-05-01 18:03] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 2375.91, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:03] Train Step 4000/10000, Batch Size = 128, Examples/Sec = 2390.85, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:03] Train Step 4100/10000, Batch Size = 128, Examples/Sec = 2402.25, Accuracy = 0.13, Loss = 2.303
[2019-05-01 18:03] Train Step 4200/10000, Batch Size = 128, Examples/Sec = 2397.47, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:03] Train Step 4300/10000, Batch Size = 128, Examples/Sec = 2406.89, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:03] Train Step 4400/10000, Batch Size = 128, Examples/Sec = 2396.60, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:03] Train Step 4500/10000, Batch Size = 128, Examples/Sec = 2375.62, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:03] Train Step 4600/10000, Batch Size = 128, Examples/Sec = 2397.27, Accuracy = 0.09, Loss = 2.304
[2019-05-01 18:04] Train Step 4700/10000, Batch Size = 128, Examples/Sec = 2373.20, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:04] Train Step 4800/10000, Batch Size = 128, Examples/Sec = 2400.05, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:04] Train Step 4900/10000, Batch Size = 128, Examples/Sec = 2394.46, Accuracy = 0.13, Loss = 2.301
[2019-05-01 18:04] Train Step 5000/10000, Batch Size = 128, Examples/Sec = 2394.09, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:04] Train Step 5100/10000, Batch Size = 128, Examples/Sec = 2375.56, Accuracy = 0.15, Loss = 2.302
[2019-05-01 18:04] Train Step 5200/10000, Batch Size = 128, Examples/Sec = 2374.67, Accuracy = 0.18, Loss = 2.301
[2019-05-01 18:04] Train Step 5300/10000, Batch Size = 128, Examples/Sec = 2367.57, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:04] Train Step 5400/10000, Batch Size = 128, Examples/Sec = 2375.24, Accuracy = 0.06, Loss = 2.302
[2019-05-01 18:04] Train Step 5500/10000, Batch Size = 128, Examples/Sec = 2394.13, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:04] Train Step 5600/10000, Batch Size = 128, Examples/Sec = 2396.61, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:05] Train Step 5700/10000, Batch Size = 128, Examples/Sec = 2331.75, Accuracy = 0.10, Loss = 2.303
[2019-05-01 18:05] Train Step 5800/10000, Batch Size = 128, Examples/Sec = 2393.05, Accuracy = 0.08, Loss = 2.302
[2019-05-01 18:05] Train Step 5900/10000, Batch Size = 128, Examples/Sec = 2395.29, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:05] Train Step 6000/10000, Batch Size = 128, Examples/Sec = 2397.34, Accuracy = 0.06, Loss = 2.303
[2019-05-01 18:05] Train Step 6100/10000, Batch Size = 128, Examples/Sec = 2398.38, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:05] Train Step 6200/10000, Batch Size = 128, Examples/Sec = 2390.98, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:05] Train Step 6300/10000, Batch Size = 128, Examples/Sec = 2398.82, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:05] Train Step 6400/10000, Batch Size = 128, Examples/Sec = 2396.53, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:05] Train Step 6500/10000, Batch Size = 128, Examples/Sec = 2396.48, Accuracy = 0.10, Loss = 2.305
[2019-05-01 18:05] Train Step 6600/10000, Batch Size = 128, Examples/Sec = 2397.04, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:06] Train Step 6700/10000, Batch Size = 128, Examples/Sec = 2396.15, Accuracy = 0.11, Loss = 2.301
[2019-05-01 18:06] Train Step 6800/10000, Batch Size = 128, Examples/Sec = 2397.54, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:06] Train Step 6900/10000, Batch Size = 128, Examples/Sec = 2398.19, Accuracy = 0.12, Loss = 2.304
[2019-05-01 18:06] Train Step 7000/10000, Batch Size = 128, Examples/Sec = 2399.99, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:06] Train Step 7100/10000, Batch Size = 128, Examples/Sec = 2397.63, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:06] Train Step 7200/10000, Batch Size = 128, Examples/Sec = 2395.00, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:06] Train Step 7300/10000, Batch Size = 128, Examples/Sec = 2374.46, Accuracy = 0.12, Loss = 2.301
[2019-05-01 18:06] Train Step 7400/10000, Batch Size = 128, Examples/Sec = 2346.55, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:06] Train Step 7500/10000, Batch Size = 128, Examples/Sec = 2394.43, Accuracy = 0.09, Loss = 2.302
[2019-05-01 18:06] Train Step 7600/10000, Batch Size = 128, Examples/Sec = 2393.84, Accuracy = 0.06, Loss = 2.304
[2019-05-01 18:07] Train Step 7700/10000, Batch Size = 128, Examples/Sec = 2394.20, Accuracy = 0.10, Loss = 2.304
[2019-05-01 18:07] Train Step 7800/10000, Batch Size = 128, Examples/Sec = 2389.44, Accuracy = 0.12, Loss = 2.304
[2019-05-01 18:07] Train Step 7900/10000, Batch Size = 128, Examples/Sec = 2397.41, Accuracy = 0.05, Loss = 2.304
[2019-05-01 18:07] Train Step 8000/10000, Batch Size = 128, Examples/Sec = 2373.59, Accuracy = 0.12, Loss = 2.300
[2019-05-01 18:07] Train Step 8100/10000, Batch Size = 128, Examples/Sec = 2397.33, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:07] Train Step 8200/10000, Batch Size = 128, Examples/Sec = 2393.53, Accuracy = 0.13, Loss = 2.302
[2019-05-01 18:07] Train Step 8300/10000, Batch Size = 128, Examples/Sec = 2395.59, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:07] Train Step 8400/10000, Batch Size = 128, Examples/Sec = 2396.11, Accuracy = 0.06, Loss = 2.303
[2019-05-01 18:07] Train Step 8500/10000, Batch Size = 128, Examples/Sec = 2398.30, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:07] Train Step 8600/10000, Batch Size = 128, Examples/Sec = 2398.27, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:08] Train Step 8700/10000, Batch Size = 128, Examples/Sec = 2396.80, Accuracy = 0.05, Loss = 2.305
[2019-05-01 18:08] Train Step 8800/10000, Batch Size = 128, Examples/Sec = 2398.94, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:08] Train Step 8900/10000, Batch Size = 128, Examples/Sec = 2375.45, Accuracy = 0.07, Loss = 2.302
[2019-05-01 18:08] Train Step 9000/10000, Batch Size = 128, Examples/Sec = 2394.88, Accuracy = 0.15, Loss = 2.301
[2019-05-01 18:08] Train Step 9100/10000, Batch Size = 128, Examples/Sec = 2381.60, Accuracy = 0.13, Loss = 2.303
[2019-05-01 18:08] Train Step 9200/10000, Batch Size = 128, Examples/Sec = 2394.22, Accuracy = 0.05, Loss = 2.303
[2019-05-01 18:08] Train Step 9300/10000, Batch Size = 128, Examples/Sec = 2398.21, Accuracy = 0.06, Loss = 2.303
[2019-05-01 18:08] Train Step 9400/10000, Batch Size = 128, Examples/Sec = 2372.70, Accuracy = 0.11, Loss = 2.302
[2019-05-01 18:08] Train Step 9500/10000, Batch Size = 128, Examples/Sec = 2395.09, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:09] Train Step 9600/10000, Batch Size = 128, Examples/Sec = 2377.72, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:09] Train Step 9700/10000, Batch Size = 128, Examples/Sec = 2400.33, Accuracy = 0.11, Loss = 2.303
[2019-05-01 18:09] Train Step 9800/10000, Batch Size = 128, Examples/Sec = 2399.52, Accuracy = 0.13, Loss = 2.302
[2019-05-01 18:09] Train Step 9900/10000, Batch Size = 128, Examples/Sec = 2393.13, Accuracy = 0.03, Loss = 2.306
[2019-05-01 18:09] Train Step 10000/10000, Batch Size = 128, Examples/Sec = 2375.04, Accuracy = 0.08, Loss = 2.303
Done training.
Sentence length: 11
[2019-05-01 18:09] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 2150.52, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:09] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 2213.03, Accuracy = 0.06, Loss = 2.305
[2019-05-01 18:09] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 2211.81, Accuracy = 0.10, Loss = 2.301
[2019-05-01 18:09] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 2216.72, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:09] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 2213.15, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:09] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 2213.41, Accuracy = 0.09, Loss = 2.303
[2019-05-01 18:10] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 2209.06, Accuracy = 0.12, Loss = 2.301
[2019-05-01 18:10] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 2211.53, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:10] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 2204.54, Accuracy = 0.29, Loss = 1.517
[2019-05-01 18:10] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 2198.67, Accuracy = 0.48, Loss = 1.059
[2019-05-01 18:10] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 2211.07, Accuracy = 0.86, Loss = 0.674
[2019-05-01 18:10] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 2205.48, Accuracy = 0.70, Loss = 0.656
[2019-05-01 18:10] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 2200.65, Accuracy = 0.95, Loss = 0.381
[2019-05-01 18:10] Train Step 1300/10000, Batch Size = 128, Examples/Sec = 2203.34, Accuracy = 0.94, Loss = 0.385
[2019-05-01 18:10] Train Step 1400/10000, Batch Size = 128, Examples/Sec = 2202.29, Accuracy = 0.70, Loss = 0.571
[2019-05-01 18:11] Train Step 1500/10000, Batch Size = 128, Examples/Sec = 2203.96, Accuracy = 0.77, Loss = 0.455
[2019-05-01 18:11] Train Step 1600/10000, Batch Size = 128, Examples/Sec = 2201.81, Accuracy = 0.74, Loss = 0.467
[2019-05-01 18:11] Train Step 1700/10000, Batch Size = 128, Examples/Sec = 2204.75, Accuracy = 0.65, Loss = 0.696
[2019-05-01 18:11] Train Step 1800/10000, Batch Size = 128, Examples/Sec = 2205.02, Accuracy = 0.99, Loss = 0.130
[2019-05-01 18:11] Train Step 1900/10000, Batch Size = 128, Examples/Sec = 2204.78, Accuracy = 0.84, Loss = 0.490
[2019-05-01 18:11] Train Step 2000/10000, Batch Size = 128, Examples/Sec = 2205.91, Accuracy = 1.00, Loss = 0.074
[2019-05-01 18:11] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 2210.64, Accuracy = 1.00, Loss = 0.017
Done training.
Sentence length: 12
[2019-05-01 18:11] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 1987.63, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:11] Train Step 0100/10000, Batch Size = 128, Examples/Sec = 2039.16, Accuracy = 0.12, Loss = 2.302
[2019-05-01 18:12] Train Step 0200/10000, Batch Size = 128, Examples/Sec = 2036.02, Accuracy = 0.08, Loss = 2.303
[2019-05-01 18:12] Train Step 0300/10000, Batch Size = 128, Examples/Sec = 2034.42, Accuracy = 0.12, Loss = 2.300
[2019-05-01 18:12] Train Step 0400/10000, Batch Size = 128, Examples/Sec = 2035.09, Accuracy = 0.06, Loss = 2.304
[2019-05-01 18:12] Train Step 0500/10000, Batch Size = 128, Examples/Sec = 2035.63, Accuracy = 0.10, Loss = 2.302
[2019-05-01 18:12] Train Step 0600/10000, Batch Size = 128, Examples/Sec = 2033.13, Accuracy = 0.07, Loss = 2.303
[2019-05-01 18:12] Train Step 0700/10000, Batch Size = 128, Examples/Sec = 2033.20, Accuracy = 0.16, Loss = 2.300
[2019-05-01 18:12] Train Step 0800/10000, Batch Size = 128, Examples/Sec = 2034.84, Accuracy = 0.04, Loss = 2.305
[2019-05-01 18:12] Train Step 0900/10000, Batch Size = 128, Examples/Sec = 2036.12, Accuracy = 0.12, Loss = 2.299
[2019-05-01 18:12] Train Step 1000/10000, Batch Size = 128, Examples/Sec = 2035.19, Accuracy = 0.12, Loss = 2.303
[2019-05-01 18:13] Train Step 1100/10000, Batch Size = 128, Examples/Sec = 2032.62, Accuracy = 0.06, Loss = 2.304
[2019-05-01 18:13] Train Step 1200/10000, Batch Size = 128, Examples/Sec = 2016.54, Accuracy = 0.16, Loss = 2.300
